lake_name,obs_mo,ppt_obs,ppt_cdm_z,lake_lev_obs,lake_lev_pred,usgs_obs,swims_obs,airphoto_obs,bsts_lev_pred
Plainfield Lake,1906-02-01T06:00:00Z,16.600000381469727,0.5555265675164057,NA,334.6010325082695,NA,NA,NA,334.30805333111505
Pleasant Lake,1906-02-01T06:00:00Z,19.15999984741211,0.5840194448626275,NA,298.70292001442334,NA,NA,NA,298.60089852449585
Long Lake,1906-03-01T06:00:00Z,74.37000274658203,0.5805794598242648,NA,334.38219699207286,NA,NA,NA,334.4441835489679
Plainfield Lake,1906-03-01T06:00:00Z,74.37000274658203,0.5805794598242648,NA,334.61067636027013,NA,NA,NA,334.2977503512024
Pleasant Lake,1906-03-01T06:00:00Z,72.54000091552734,0.59692403701612,NA,298.7058333755199,NA,NA,NA,298.65917183332243
Long Lake,1906-04-01T06:00:00Z,48.36000061035156,0.4646446867134628,NA,334.31894565157694,NA,NA,NA,334.5085568297054
Plainfield Lake,1906-04-01T06:00:00Z,48.36000061035156,0.4646446867134628,NA,334.5660484674157,NA,NA,NA,334.3097913646755
Pleasant Lake,1906-04-01T06:00:00Z,46.56999969482422,0.4729341602737587,NA,298.6778412252087,NA,NA,NA,298.6382554595484
Long Lake,1906-05-01T06:00:00Z,104.43000030517578,0.6437688629289529,NA,334.41667167420894,NA,NA,NA,334.45922826582586
Plainfield Lake,1906-05-01T06:00:00Z,104.43000030517578,0.6437688629289529,NA,334.6350004680043,NA,NA,NA,334.3891672694179
Pleasant Lake,1906-05-01T06:00:00Z,108.38999938964844,0.6655297276418233,NA,298.7213219045406,NA,NA,NA,298.6539446247725
Long Lake,1906-06-01T06:00:00Z,135.0500030517578,0.9827848235240862,NA,334.60163096969717,NA,NA,NA,334.5533659561206
Plainfield Lake,1906-06-01T06:00:00Z,135.0500030517578,0.9827848235240862,NA,334.7655011586893,NA,NA,NA,334.3695392275181
Pleasant Lake,1906-06-01T06:00:00Z,135.13999938964844,0.994222719660863,NA,298.7955281533134,NA,NA,NA,298.64969826345106
Long Lake,1906-07-01T06:00:00Z,65.91999816894531,0.9597380465951397,NA,334.589057179317,NA,NA,NA,334.42386608202554
Plainfield Lake,1906-07-01T06:00:00Z,65.91999816894531,0.9597380465951397,NA,334.7566295400728,NA,NA,NA,334.34981533878846
Pleasant Lake,1906-07-01T06:00:00Z,66.279998779296875,0.9719885594530701,NA,298.7905085342047,NA,NA,NA,298.6066464472723
Long Lake,1906-08-01T06:00:00Z,92.37000274658203,1.0729027881513329,NA,334.65079725443206,NA,NA,NA,334.4054048752829
Plainfield Lake,1906-08-01T06:00:00Z,92.37000274658203,1.0729027881513329,NA,334.8001911379054,NA,NA,NA,334.36661771543163
Pleasant Lake,1906-08-01T06:00:00Z,92.3499984741211,1.0801309398729435,NA,298.8149229287284,NA,NA,NA,298.5290795202171
Long Lake,1906-09-01T06:00:00Z,94.48999786376953,1.1984555296397739,NA,334.71929593682904,NA,NA,NA,334.44339104683274
Plainfield Lake,1906-09-01T06:00:00Z,94.48999786376953,1.1984555296397739,NA,334.84852136829596,NA,NA,NA,334.3086624791466
Pleasant Lake,1906-09-01T06:00:00Z,94.73999786376953,1.2013160661172286,NA,298.8422818741394,NA,NA,NA,298.5994210804614
Long Lake,1906-10-01T06:00:00Z,78.54000091552734,1.2402937344245493,NA,334.74212189719947,NA,NA,NA,334.46928329114246
Plainfield Lake,1906-10-01T06:00:00Z,78.54000091552734,1.2402937344245493,NA,334.8646265528774,NA,NA,NA,334.3667617956102
Pleasant Lake,1906-10-01T06:00:00Z,76.36000061035156,1.228348861594524,NA,298.84838484072196,NA,NA,NA,298.5553457397502
Long Lake,1906-11-01T06:00:00Z,92.05000305175781,1.3476743823914479,NA,334.8007063041465,NA,NA,NA,334.5589461915156
Plainfield Lake,1906-11-01T06:00:00Z,92.05000305175781,1.3476743823914479,NA,334.9059616236548,NA,NA,NA,334.3914882046726
Pleasant Lake,1906-11-01T06:00:00Z,90.93000030517578,1.3246479444935606,NA,298.87012547370074,NA,NA,NA,298.58953778121014
Long Lake,1906-12-01T06:00:00Z,43.09000015258789,1.1917052210181973,NA,334.7156131240058,NA,NA,NA,334.5629797306171
Plainfield Lake,1906-12-01T06:00:00Z,43.09000015258789,1.1917052210181973,NA,334.84592290674885,NA,NA,NA,334.4236306701815
Pleasant Lake,1906-12-01T06:00:00Z,42.099998474121094,1.1654502375456348,NA,298.8341847480611,NA,NA,NA,298.61578679963293
Long Lake,1907-01-01T06:00:00Z,55.15999984741211,1.0963612550015727,NA,334.6635956533459,NA,NA,NA,334.5140905465861
Plainfield Lake,1907-01-01T06:00:00Z,55.15999984741211,1.0963612550015727,NA,334.8092212323027,NA,NA,NA,334.39766963383505
Pleasant Lake,1907-01-01T06:00:00Z,55.81999969482422,1.0736855529106195,NA,298.81346780799265,NA,NA,NA,298.6478954257253
Long Lake,1907-02-01T06:00:00Z,9.079999923706055,0.7582272523206807,NA,334.479117533771,NA,NA,NA,334.45917225397545
Plainfield Lake,1907-02-01T06:00:00Z,9.079999923706055,0.7582272523206807,NA,334.6790600422028,NA,NA,NA,334.31466784314244
Pleasant Lake,1907-02-01T06:00:00Z,9.569999694824219,0.7445236652716067,NA,298.7391557006045,NA,NA,NA,298.63503346547475
Long Lake,1907-03-01T06:00:00Z,42.060001373291016,0.5947207619808016,NA,334.3899121606436,NA,NA,NA,334.4423053024638
Plainfield Lake,1907-03-01T06:00:00Z,42.060001373291016,0.5947207619808016,NA,334.61611990840095,NA,NA,NA,334.28919383488653
Pleasant Lake,1907-03-01T06:00:00Z,42.90999984741211,0.5873120830108133,NA,298.70366336560966,NA,NA,NA,298.66075675018766
Long Lake,1907-04-01T06:00:00Z,69.16999816894531,0.572850501113602,NA,334.37798025031395,NA,NA,NA,334.5312031916861
