lake_name,obs_mo,ppt_obs,ppt_cdm_z,lake_lev_obs,lake_lev_pred,usgs_obs,swims_obs,airphoto_obs,bsts_lev_pred
Plainfield Lake,1907-12-01T06:00:00Z,37.20000076293945,0.7254986109709785,NA,334.6720014936094,NA,NA,NA,334.707372662144
Pleasant Lake,1907-12-01T06:00:00Z,38.88999938964844,0.9684006239505478,NA,298.78593042463945,NA,NA,NA,298.3251951457628
Long Lake,1908-01-01T06:00:00Z,23.149999618530273,0.4699381334654411,NA,334.34819838307084,NA,NA,NA,334.3449698923681
Plainfield Lake,1908-01-01T06:00:00Z,23.149999618530273,0.4699381334654411,NA,334.572148470005,NA,NA,NA,334.6483548462978
Pleasant Lake,1908-01-01T06:00:00Z,21.81999969482422,0.7063531090410655,NA,298.7258906329562,NA,NA,NA,298.3440797812803
Long Lake,1908-02-01T06:00:00Z,32.63999938964844,0.264500269254342,NA,334.22510662261107,NA,NA,NA,334.539337564658
Plainfield Lake,1908-02-01T06:00:00Z,32.63999938964844,0.264500269254342,NA,334.491879438954,NA,NA,NA,334.5751065679419
Pleasant Lake,1908-02-01T06:00:00Z,34.849998474121094,0.5111565849225451,NA,298.68116760381616,NA,NA,NA,298.34921583427086
Long Lake,1908-03-01T06:00:00Z,53.099998474121094,0.1687978397392912,NA,334.1677648050522,NA,NA,NA,334.4038705184392
Plainfield Lake,1908-03-01T06:00:00Z,53.099998474121094,0.1687978397392912,NA,334.45448642323174,NA,NA,NA,334.5646913189998
Pleasant Lake,1908-03-01T06:00:00Z,56,0.4261490189276729,NA,298.6616908438263,NA,NA,NA,298.3892769340773
Long Lake,1908-04-01T06:00:00Z,98.55999755859375,0.3132298520753697,NA,334.25430382128206,NA,NA,NA,334.71390305390526
Plainfield Lake,1908-04-01T06:00:00Z,98.55999755859375,0.3132298520753697,NA,334.51091914427604,NA,NA,NA,334.6467056825323
Pleasant Lake,1908-04-01T06:00:00Z,99.9800033569336,0.5672169381977314,NA,298.6940120375193,NA,NA,NA,298.41652068044175
Long Lake,1908-05-01T06:00:00Z,132.83999633789062,0.6398337965733486,NA,334.44999439982143,NA,NA,NA,334.5441291802531
Plainfield Lake,1908-05-01T06:00:00Z,132.83999633789062,0.6398337965733486,NA,334.63853039190536,NA,NA,NA,334.74572864668966
Pleasant Lake,1908-05-01T06:00:00Z,138.5500030517578,0.9072886748989701,NA,298.77192857962416,NA,NA,NA,298.4385103125024
Long Lake,1908-06-01T06:00:00Z,87.279998779296875,0.7197783445470514,NA,334.4978946016028,NA,NA,NA,334.6404215598502
Plainfield Lake,1908-06-01T06:00:00Z,87.279998779296875,0.7197783445470514,NA,334.66976646140165,NA,NA,NA,334.73342646858913
Pleasant Lake,1908-06-01T06:00:00Z,90.18000030517578,0.9926157510617588,NA,298.79147854513144,NA,NA,NA,298.4308033539745
Long Lake,1908-07-01T06:00:00Z,93.36000061035156,0.8347628609400086,NA,334.56678962542316,NA,NA,NA,334.50922547744966
Plainfield Lake,1908-07-01T06:00:00Z,93.36000061035156,0.8347628609400086,NA,334.71469340684166,NA,NA,NA,334.6895359081761
Pleasant Lake,1908-07-01T06:00:00Z,91.33000183105469,1.0871584216863555,NA,298.8131399688295,NA,NA,NA,298.4131614540883
Long Lake,1908-08-01T06:00:00Z,50.93000030517578,0.7354607997070196,NA,334.50729102431865,NA,NA,NA,334.44108780612345
Plainfield Lake,1908-08-01T06:00:00Z,50.93000030517578,0.7354607997070196,NA,334.6758939369039,NA,NA,NA,334.6687806609524
Pleasant Lake,1908-08-01T06:00:00Z,54.099998474121094,1.0004142896493908,NA,298.793265330373,NA,NA,NA,298.34049101448863
Long Lake,1908-09-01T06:00:00Z,52.9900016784668,0.6502804915346109,NA,334.4562537234311,NA,NA,NA,334.412775973464
Plainfield Lake,1908-09-01T06:00:00Z,52.9900016784668,0.6502804915346109,NA,334.6426121422947,NA,NA,NA,334.53883560528925
Pleasant Lake,1908-09-01T06:00:00Z,49.959999084472656,0.8952001292322137,NA,298.769158876718,NA,NA,NA,298.34195400883107
Long Lake,1908-10-01T06:00:00Z,30.229999542236328,0.4452933619591537,NA,334.33343202866735,NA,NA,NA,334.33253420490036
Plainfield Lake,1908-10-01T06:00:00Z,30.229999542236328,0.4452933619591537,NA,334.5625192230457,NA,NA,NA,334.53937181309465
Pleasant Lake,1908-10-01T06:00:00Z,29.1299991607666,0.683535237895013,NA,298.72066264889867,NA,NA,NA,298.2995238738608
Long Lake,1908-11-01T06:00:00Z,36.22999954223633,0.2711866820020347,NA,334.2291129060654,NA,NA,NA,334.3118060006005
Plainfield Lake,1908-11-01T06:00:00Z,36.22999954223633,0.2711866820020347,NA,334.4944919654935,NA,NA,NA,334.5234938456435
Pleasant Lake,1908-11-01T06:00:00Z,38.599998474121094,0.5196442472012531,NA,298.6831122796711,NA,NA,NA,298.28055566247957
Long Lake,1908-12-01T06:00:00Z,37.02000045776367,0.09987223694269333,NA,334.1264668008037,NA,NA,NA,334.3767025398297
Plainfield Lake,1908-12-01T06:00:00Z,37.02000045776367,0.09987223694269333,NA,334.4275556947006,NA,NA,NA,334.569805164253
Pleasant Lake,1908-12-01T06:00:00Z,36.08000183105469,0.3414601340572213,NA,298.6422870994051,NA,NA,NA,298.27729137320966
Long Lake,1909-01-01T06:00:00Z,30.399999618530273,-0.10852643470296378,NA,334.0016010197616,NA,NA,NA,334.1548171262344
Plainfield Lake,1909-01-01T06:00:00Z,30.399999618530273,-0.10852643470296378,NA,334.34612981194255,NA,NA,NA,334.5009407956076
Pleasant Lake,1909-01-01T06:00:00Z,33.189998626708984,0.14627742689108017,NA,298.597567235977,NA,NA,NA,298.30314055662603
Long Lake,1909-02-01T06:00:00Z,33.650001525878906,-0.2999658699399852,NA,333.88689666769267,NA,NA,NA,334.3583813056072
Plainfield Lake,1909-02-01T06:00:00Z,33.650001525878906,-0.2999658699399852,NA,334.27133027082374,NA,NA,NA,334.4084585863366
Pleasant Lake,1909-02-01T06:00:00Z,32.15999984741211,-0.05455621071667848,NA,298.55155264290164,NA,NA,NA,298.31057550142947
Long Lake,1909-03-01T06:00:00Z,33.52000045776367,-0.4906138683636112,NA,333.77266651910634,NA,NA,NA,334.1913974434354
Plainfield Lake,1909-03-01T06:00:00Z,33.52000045776367,-0.4906138683636112,NA,334.19683996124013,NA,NA,NA,334.34556747694285
Pleasant Lake,1909-03-01T06:00:00Z,33.45000076293945,-0.2469669772319614,NA,298.50746788085695,NA,NA,NA,298.33698639870715
Long Lake,1909-04-01T06:00:00Z,116.0999984741211,-0.24765791899445805,NA,333.91823790944795,NA,NA,NA,334.5419325124338
Plainfield Lake,1909-04-01T06:00:00Z,116.0999984741211,-0.24765791899445805,NA,334.2917681222139,NA,NA,NA,334.49539177466085
Pleasant Lake,1909-04-01T06:00:00Z,124.4800033569336,0.025518036758150495,NA,298.5698990910229,NA,NA,NA,298.3791393178805
Long Lake,1909-05-01T06:00:00Z,65.55999755859375,-0.26576350648004793,NA,333.90738962378106,NA,NA,NA,334.25900284744273
Plainfield Lake,1909-05-01T06:00:00Z,65.55999755859375,-0.26576350648004793,NA,334.2846938763359,NA,NA,NA,334.5071008491659
Pleasant Lake,1909-05-01T06:00:00Z,68.26000213623047,0.01385090159192934,NA,298.5672259408304,NA,NA,NA,298.3464619906823
Long Lake,1909-06-01T06:00:00Z,81.41999816894531,-0.19898778105547968,NA,333.94739949065763,NA,NA,NA,334.35543498411533
Plainfield Lake,1909-06-01T06:00:00Z,81.41999816894531,-0.19898778105547968,NA,334.31078460113065,NA,NA,NA,334.4869322287918
Pleasant Lake,1909-06-01T06:00:00Z,83.69999694824219,0.08223551196195682,NA,298.5828940831609,NA,NA,NA,298.33903799635027
Long Lake,1909-07-01T06:00:00Z,35.189998626708984,-0.37340855818670937,NA,333.8428921711316,NA,NA,NA,334.1043074727377
Plainfield Lake,1909-07-01T06:00:00Z,35.189998626708984,-0.37340855818670937,NA,334.2426346189974,NA,NA,NA,334.33750367694336
Pleasant Lake,1909-07-01T06:00:00Z,26.989999771118164,-0.13781165706572,NA,298.53247732498835,NA,NA,NA,298.2639066365171
Long Lake,1909-08-01T06:00:00Z,92.37999725341797,-0.24699694340699455,NA,333.91863394476013,NA,NA,NA,334.13150484831743
Plainfield Lake,1909-08-01T06:00:00Z,92.37999725341797,-0.24699694340699455,NA,334.29202637971747,NA,NA,NA,334.3920406475566
Pleasant Lake,1909-08-01T06:00:00Z,97.910003662109375,0.005642194867206797,NA,298.56534517870256,NA,NA,NA,298.22793816761106
Long Lake,1909-09-01T06:00:00Z,80.5199966430664,-0.17927628600535475,NA,333.95920998448423,NA,NA,NA,334.1352321861751
Plainfield Lake,1909-09-01T06:00:00Z,80.5199966430664,-0.17927628600535475,NA,334.3184863099384,NA,NA,NA,334.3059956139638
Pleasant Lake,1909-09-01T06:00:00Z,78.19999694824219,0.051752063115627744,NA,298.5759097775889,NA,NA,NA,298.24813277264946
Long Lake,1909-10-01T06:00:00Z,31.079999923706055,-0.36858273863447444,NA,333.84578364698797,NA,NA,NA,334.0885838306276
Plainfield Lake,1909-10-01T06:00:00Z,31.079999923706055,-0.36858273863447444,NA,334.24452017140504,NA,NA,NA,334.2991434429982
Pleasant Lake,1909-10-01T06:00:00Z,30.469999313354492,-0.1433866008986351,NA,298.5312000052378,NA,NA,NA,298.21169813806563
Long Lake,1909-11-01T06:00:00Z,81.160003662109375,-0.2977787905449336,NA,333.88820709532024,NA,NA,NA,334.12885012436146
Plainfield Lake,1909-11-01T06:00:00Z,81.160003662109375,-0.2977787905449336,NA,334.2721848101977,NA,NA,NA,334.35019701390326
Pleasant Lake,1909-11-01T06:00:00Z,76.6500015258789,-0.10522377094665082,NA,298.5399437949324,NA,NA,NA,298.22040302541075
Long Lake,1909-12-01T06:00:00Z,44.150001525878906,-0.42349567837092533,NA,333.81288157973694,NA,NA,NA,334.2295271720087
Plainfield Lake,1909-12-01T06:00:00Z,44.150001525878906,-0.42349567837092533,NA,334.2230644943723,NA,NA,NA,334.404245886243
Pleasant Lake,1909-12-01T06:00:00Z,47.709999084472656,-0.21681250630109156,NA,298.51437681168056,NA,NA,NA,298.2295932948271
Long Lake,1910-01-01T06:00:00Z,31.31999969482422,-0.618121300037389,NA,333.69626816724116,NA,NA,NA,333.9983580193652
Plainfield Lake,1910-01-01T06:00:00Z,31.31999969482422,-0.618121300037389,NA,334.14702004108295,NA,NA,NA,334.34607521417644
Pleasant Lake,1910-01-01T06:00:00Z,34.83000183105469,-0.3959508200557177,NA,298.4733330069185,NA,NA,NA,298.2628038070194
Long Lake,1910-02-01T06:00:00Z,19.31999969482422,-0.8758378343659782,NA,333.54185270915644,NA,NA,NA,334.2021736021643
Plainfield Lake,1910-02-01T06:00:00Z,19.31999969482422,-0.8758378343659782,NA,334.0463245992966,NA,NA,NA,334.22944974367675
Pleasant Lake,1910-02-01T06:00:00Z,20.239999771118164,-0.6497991232467268,NA,298.4151718018867,NA,NA,NA,298.2579564187866
Long Lake,1910-03-01T06:00:00Z,1.3899999856948853,-1.2253324047848806,NA,333.33244680382734,NA,NA,NA,333.9288078011796
Plainfield Lake,1910-03-01T06:00:00Z,1.3899999856948853,-1.2253324047848806,NA,333.9097694874489,NA,NA,NA,334.11830073985436
Pleasant Lake,1910-03-01T06:00:00Z,1.190000057220459,-0.9987228825606465,NA,298.33522710243096,NA,NA,NA,298.2571686607402
Long Lake,1910-04-01T06:00:00Z,111.27999877929687,-0.996914327695906,NA,333.46930756869995,NA,NA,NA,334.3055992303346
Plainfield Lake,1910-04-01T06:00:00Z,111.27999877929687,-0.996914327695906,NA,333.9990173862862,NA,NA,NA,334.249669431115
Pleasant Lake,1910-04-01T06:00:00Z,110.93000030517578,-0.7858602766065377,NA,298.3839977481784,NA,NA,NA,298.2933021600248
Long Lake,1910-05-01T06:00:00Z,43.630001068115234,-1.119059080294254,NA,333.39612236164965,NA,NA,NA,333.96659194296234
Plainfield Lake,1910-05-01T06:00:00Z,43.630001068115234,-1.119059080294254,NA,333.95129278120095,NA,NA,NA,334.21844099910754
Pleasant Lake,1910-05-01T06:00:00Z,45.40999984741211,-0.9028840632892715,NA,298.3571854970611,NA,NA,NA,298.2456984429707
Long Lake,1910-06-01T06:00:00Z,19.1299991607666,-1.3543632473387628,NA,333.25513567316233,NA,NA,NA,333.95601489666143
Plainfield Lake,1910-06-01T06:00:00Z,19.1299991607666,-1.3543632473387628,NA,333.85935433760653,NA,NA,NA,334.09102034347137
Pleasant Lake,1910-06-01T06:00:00Z,20.75,-1.1312686089886455,NA,298.3048584961651,NA,NA,NA,298.1811111378818
Long Lake,1910-07-01T06:00:00Z,35.369998931884766,-1.4974475191666294,NA,333.1694041796958,NA,NA,NA,333.7211513433834
Plainfield Lake,1910-07-01T06:00:00Z,35.369998931884766,-1.4974475191666294,NA,333.8034482080215,NA,NA,NA,333.96252289976843
Pleasant Lake,1910-07-01T06:00:00Z,33.11000061035156,-1.2899455990452091,NA,298.2685027481199,NA,NA,NA,298.1189473380474
Long Lake,1910-08-01T06:00:00Z,93.05000305175781,-1.329441673188265,NA,333.2700678788071,NA,NA,NA,333.7638831176682
Plainfield Lake,1910-08-01T06:00:00Z,93.05000305175781,-1.329441673188265,NA,333.8690917373649,NA,NA,NA,334.0273293759418
