lake_name,obs_mo,ppt_obs,ppt_cdm_z,lake_lev_obs,lake_lev_pred,usgs_obs,swims_obs,airphoto_obs
Long Lake,1938-09-01,253.3699951171875,1.107366911088555,NA,334.7301252041399,NA,NA,NA
Plainfield Lake,1938-09-01,253.3699951171875,1.107366911088555,NA,334.8212057240819,NA,NA,NA
Devils Lake,1938-09-01,258.4599914550781,0.547488794088463,293.3088368,293.6929212600979,293.3088368,NA,NA
Anvil Lake,1938-10-01,57.119998931884766,0.8446438698035525,NA,544.5514270321488,NA,NA,NA
Lake Huron,1938-10-01,22.3799991607666,0.8624039989729305,NA,331.27493747705205,NA,NA,NA
Long Lake,1938-10-01,22.25,0.875049287820869,NA,334.59092795662343,NA,NA,NA
Plainfield Lake,1938-10-01,22.25,0.875049287820869,NA,334.73043418794185,NA,NA,NA
Devils Lake,1938-10-01,21.469999313354492,0.3528747405831319,293.3820936774194,293.56818159074965,293.3820936774194,NA,NA
Anvil Lake,1938-11-01,71.33000183105469,0.871063334620053,NA,544.560106863783,NA,NA,NA
Lake Huron,1938-11-01,50.81999969482422,0.7792637682513078,NA,331.1864431126666,NA,NA,NA
Long Lake,1938-11-01,50.34000015258789,0.7889116074106758,NA,334.5393170290842,NA,NA,NA
Plainfield Lake,1938-11-01,50.34000015258789,0.7889116074106758,NA,334.6967783272267,NA,NA,NA
Devils Lake,1938-11-01,61.72999954223633,0.3329639494519479,293.282624,293.55541958586133,293.282624,NA,NA
Anvil Lake,1938-12-01,39.91999816894531,0.7112711215966827,NA,544.5076088470698,NA,NA,NA
Lake Huron,1938-12-01,32.45000076293945,0.5976214256041292,NA,330.9931032155009,NA,NA,NA
Long Lake,1938-12-01,31.739999771118164,0.6030042713142969,NA,334.427927332884,NA,NA,NA
Plainfield Lake,1938-12-01,31.739999771118164,0.6030042713142969,NA,334.62414029727523,NA,NA,NA
Devils Lake,1938-12-01,29.610000610351563,0.17024679168463017,293.2835744516129,293.45112452550165,293.2835744516129,NA,NA
Anvil Lake,1939-01-01,62.119998931884766,0.6799543764635929,NA,544.497320066545,NA,NA,NA
Lake Huron,1939-01-01,47.61000061035156,0.4939918864812936,NA,330.88280005520613,NA,NA,NA
Long Lake,1939-01-01,46.349998474121094,0.49225911221423485,NA,334.36157239559736,NA,NA,NA
Plainfield Lake,1939-01-01,46.349998474121094,0.49225911221423485,NA,334.5808697607133,NA,NA,NA
Devils Lake,1939-01-01,45.150001525878906,0.0743668843672874,293.2797398709677,293.38966941616866,293.2797398709677,NA,NA
Anvil Lake,1939-02-01,48.33000183105469,0.5635871823686277,NA,544.4590888737673,NA,NA,NA
Lake Huron,1939-02-01,35.790000915527344,0.3248258113031328,NA,330.70273988254917,NA,NA,NA
Long Lake,1939-02-01,35.63999938964844,0.3218434606017832,NA,334.25946481845995,NA,NA,NA
Plainfield Lake,1939-02-01,35.63999938964844,0.3218434606017832,NA,334.51428466802173,NA,NA,NA
Devils Lake,1939-02-01,41.0099983215332,-0.04256078552388867,293.27191971428573,293.3147235496334,293.27191971428573,NA,NA
Anvil Lake,1939-03-01,37.20000076293945,0.3818209610151633,NA,544.3993715324406,NA,NA,NA
Lake Huron,1939-03-01,20.030000686645508,0.07343555835912431,NA,330.435160391202,NA,NA,NA
Long Lake,1939-03-01,19.989999771118164,0.0697060604124603,NA,334.10839219810225,NA,NA,NA
Plainfield Lake,1939-03-01,19.989999771118164,0.0697060604124603,NA,334.4157691149973,NA,NA,NA
Devils Lake,1939-03-01,22.75,-0.23936743310047098,293.31267793548386,293.18857851692866,293.31267793548386,NA,NA
Anvil Lake,1939-04-01,53.84000015258789,0.300469418925018,NA,544.3726443563444,NA,NA,NA
Lake Huron,1939-04-01,58.650001525878906,0.027143288744140383,NA,330.38588695354156,NA,NA,NA
Long Lake,1939-04-01,58.29999923706055,0.021176085392672454,NA,334.07931459800557,NA,NA,NA
Plainfield Lake,1939-04-01,58.29999923706055,0.021176085392672454,NA,334.39680740077426,NA,NA,NA
Devils Lake,1939-04-01,62.91999816894531,-0.25990954443224523,293.6254224,293.1754118615454,293.6254224,NA,NA
Anvil Lake,1939-05-01,108.37000274658203,0.5357152805698089,NA,544.4499318595501,NA,NA,NA
Lake Huron,1939-05-01,48.439998626708984,-0.07506739537409003,NA,330.2770940208549,NA,NA,NA
Long Lake,1939-05-01,49.0099983215332,-0.07844451740618265,NA,334.01962513704046,NA,NA,NA
Plainfield Lake,1939-05-01,49.0099983215332,-0.07844451740618265,NA,334.3578834697351,NA,NA,NA
Devils Lake,1939-05-01,44.15999984741211,-0.36459680915205545,293.63330787096777,293.10831159539856,293.63330787096777,NA,NA
Anvil Lake,1939-06-01,189.9600067138672,1.2445456682153073,NA,544.6828104763065,NA,NA,NA
Lake Huron,1939-06-01,121.62000274658203,0.21366566098660217,NA,330.58442114850345,NA,NA,NA
Long Lake,1939-06-01,122.83000183105469,0.21639883686562394,NA,334.1962857914751,NA,NA,NA
Plainfield Lake,1939-06-01,122.83000183105469,0.21639883686562394,NA,334.47308516563527,NA,NA,NA
Devils Lake,1939-06-01,88.6500015258789,-0.2714661313546417,293.4658088,293.1680045607594,293.4658088,NA,NA
Anvil Lake,1939-07-01,59.33000183105469,1.177581464765179,NA,544.6608101059169,NA,NA,NA
Lake Huron,1939-07-01,48.36000061035156,0.11645116888833823,NA,330.4809461567621,NA,NA,NA
Long Lake,1939-07-01,48.400001525878906,0.11917387325502114,NA,334.13803172045743,NA,NA,NA
Plainfield Lake,1939-07-01,48.400001525878906,0.11917387325502114,NA,334.43509726280655,NA,NA,NA
Devils Lake,1939-07-01,52.90999984741211,-0.33231845870737453,293.2378544516129,293.1290007012933,293.2378544516129,NA,NA
Anvil Lake,1939-08-01,67.79000091552734,1.162439723220641,NA,544.6558354492322,NA,NA,NA
Lake Huron,1939-08-01,84.470001220703125,0.2104430732210731,NA,330.5809910298532,NA,NA,NA
Long Lake,1939-08-01,84.45999908447266,0.21301480180988283,NA,334.194258186515,NA,NA,NA
Plainfield Lake,1939-08-01,84.45999908447266,0.21301480180988283,NA,334.4717629497136,NA,NA,NA
Devils Lake,1939-08-01,62.15999984741211,-0.35123348730353493,292.9736616774194,293.1168769395695,292.9736616774194,NA,NA
Anvil Lake,1939-09-01,67.66999816894531,1.1595466248296395,NA,544.6548849528043,NA,NA,NA
Lake Huron,1939-09-01,98.30999755859375,0.3815591978854852,NA,330.7631268329036,NA,NA,NA
Long Lake,1939-09-01,98.3499984741211,0.3843691698171811,NA,334.296928212323,NA,NA,NA
Plainfield Lake,1939-09-01,98.3499984741211,0.3843691698171811,NA,334.53871481926853,NA,NA,NA
Devils Lake,1939-09-01,62.650001525878906,-0.3625261660572264,292.7267704,293.109638793154,292.7267704,NA,NA
Anvil Lake,1939-10-01,42.68000030517578,1.0108561299009642,NA,544.6060342864287,NA,NA,NA
Lake Huron,1939-10-01,46.66999816894531,0.278399643961763,NA,330.6533239243053,NA,NA,NA
Long Lake,1939-10-01,46.65999984741211,0.2810681919629434,NA,334.2350335890016,NA,NA,NA
Plainfield Lake,1939-10-01,46.65999984741211,0.2810681919629434,NA,334.49835288584006,NA,NA,NA
Devils Lake,1939-10-01,52.810001373291016,-0.41824887448076487,292.55756051612906,293.07392281016746,292.55756051612906,NA,NA
Anvil Lake,1939-11-01,6.739999771118164,0.660173493935544,NA,544.490821269877,NA,NA,NA
Lake Huron,1939-11-01,11.710000038146973,0.0018085511153675998,NA,330.3589206884269,NA,NA,NA
Long Lake,1939-11-01,11.869999885559082,0.0051768753421087554,NA,334.0697283859474,NA,NA,NA
Plainfield Lake,1939-11-01,11.869999885559082,0.0051768753421087554,NA,334.3905561622634,NA,NA,NA
Devils Lake,1939-11-01,15.020000457763672,-0.6311902549475965,292.4329432,292.93743607186894,292.4329432,NA,NA
Anvil Lake,1939-12-01,45.81999969482422,0.5401142858668189,NA,544.4513771055307,NA,NA,NA
Lake Huron,1939-12-01,16.270000457763672,-0.24960830812174922,NA,330.09131287737245,NA,NA,NA
Long Lake,1939-12-01,16.399999618530273,-0.2456828589340922,NA,333.9194213019096,NA,NA,NA
Plainfield Lake,1939-12-01,16.399999618530273,-0.2456828589340922,NA,334.2925398210335,NA,NA,NA
Devils Lake,1939-12-01,9.119999885559082,-0.8693221084497103,292.33928438709677,292.7848032679573,292.33928438709677,NA,NA
Anvil Lake,1940-01-01,23.84000015258789,0.2926652668683925,NA,544.3700803859396,NA,NA,NA
Lake Huron,1940-01-01,24.56999969482422,-0.4552809288756902,NA,329.8723951802824,NA,NA,NA
Long Lake,1940-01-01,24.079999923706055,-0.45404781356774776,NA,333.7945757230166,NA,NA,NA
Plainfield Lake,1940-01-01,24.079999923706055,-0.45404781356774776,NA,334.2111271122436,NA,NA,NA
Devils Lake,1940-01-01,30.549999237060547,-1.0120323795862185,292.2700652903226,292.69333180578104,292.2700652903226,NA,NA
Anvil Lake,1940-02-01,42.970001220703125,0.15615422387989583,NA,544.3252311477901,NA,NA,NA
Lake Huron,1940-02-01,16.190000534057617,-0.7050031295420279,NA,329.6065911618295,NA,NA,NA
Long Lake,1940-02-01,15.90999984741211,-0.7053857834862852,NA,333.643982095564,NA,NA,NA
Plainfield Lake,1940-02-01,15.90999984741211,-0.7053857834862852,NA,334.1129239139717,NA,NA,NA
Devils Lake,1940-02-01,20.920000076293945,-1.196824837664655,292.2161743448276,292.5748873784462,292.2161743448276,NA,NA
Anvil Lake,1940-03-01,25.229999542236328,-0.08535239957972557,NA,544.24588673848,NA,NA,NA
Lake Huron,1940-03-01,26.440000534057617,-0.9001761369148907,NA,329.3988492409478,NA,NA,NA
Long Lake,1940-03-01,26.010000228881836,-0.9029438213314755,NA,333.5256116736132,NA,NA,NA
Plainfield Lake,1940-03-01,26.010000228881836,-0.9029438213314755,NA,334.035733702055,NA,NA,NA
Devils Lake,1940-03-01,32.470001220703125,-1.3301126992336705,292.1793135483871,292.48945529643163,292.1793135483871,NA,NA
Anvil Lake,1940-04-01,61.15999984741211,-0.11553702015555543,NA,544.2359699053284,NA,NA,NA
Lake Huron,1940-04-01,63.79999923706055,-0.8949431848881382,NA,329.4044191889675,NA,NA,NA
Long Lake,1940-04-01,63.84000015258789,-0.8974729299286367,NA,333.5288896557741,NA,NA,NA
Plainfield Lake,1940-04-01,63.84000015258789,-0.8974729299286367,NA,334.0378712980312,NA,NA,NA
Devils Lake,1940-04-01,64.43000030517578,-1.3216136105407654,292.348412,292.49490286557796,292.348412,NA,NA
Anvil Lake,1940-05-01,116.12999725341797,0.17362446319949001,NA,544.3309708074295,NA,NA,NA
Lake Huron,1940-05-01,90,-0.7516793893405923,NA,329.55690900546654,NA,NA,NA
Long Lake,1940-05-01,90.44000244140625,-0.7517295099594461,NA,333.6162144252772,NA,NA,NA
Plainfield Lake,1940-05-01,90.44000244140625,-0.7517295099594461,NA,334.0948164144921,NA,NA,NA
Devils Lake,1940-05-01,82.73999786376953,-1.232156990881398,292.4683819354839,292.55224090954925,292.4683819354839,NA,NA
Anvil Lake,1940-06-01,159.92999267578125,0.7203775573500122,NA,544.5106006688071,NA,NA,NA
Lake Huron,1940-06-01,264.42999267578125,0.30799627254820683,NA,330.6848265411729,NA,NA,NA
Long Lake,1940-06-01,268.6099853515625,0.3304489898697786,NA,334.26462097480606,NA,NA,NA
Plainfield Lake,1940-06-01,268.6099853515625,0.3304489898697786,NA,334.51764703502585,NA,NA,NA
Devils Lake,1940-06-01,155.3300018310547,-0.8227371715288647,292.70218320000004,292.8146623121704,292.70218320000004,NA,NA
Anvil Lake,1940-07-01,105.7699966430664,0.9489058009812332,NA,544.5856811707074,NA,NA,NA
Lake Huron,1940-07-01,42.75,0.19379972303932388,NA,330.56327586737655,NA,NA,NA
Long Lake,1940-07-01,42.310001373291016,0.2136287298331872,NA,334.19462603243994,NA,NA,NA
Plainfield Lake,1940-07-01,42.310001373291016,0.2136287298331872,NA,334.47200282471306,NA,NA,NA
Devils Lake,1940-07-01,68.19999694824219,-0.79823716698673,292.59580800000003,292.83036581564596,292.59580800000003,NA,NA
Anvil Lake,1940-08-01,86.83000183105469,1.0671496701054612,NA,544.6245289249256,NA,NA,NA
Lake Huron,1940-08-01,205.05999755859375,0.9347484283433162,NA,331.35194080310004,NA,NA,NA
Long Lake,1940-08-01,205.4499969482422,0.9568365968877388,NA,334.63993228158057,NA,NA,NA
Plainfield Lake,1940-08-01,205.4499969482422,0.9568365968877388,NA,334.7623902641806,NA,NA,NA
Devils Lake,1940-08-01,213.42999267578125,-0.1347962270207817,292.4656289032258,293.25560439422156,292.4656289032258,NA,NA
Anvil Lake,1940-09-01,45.849998474121094,0.9445483738631653,NA,544.5842495847913,NA,NA,NA
Lake Huron,1940-09-01,30.979999542236328,0.75254296506664,NA,331.1580015209947,NA,NA,NA
Long Lake,1940-09-01,31.280000686645508,0.7759281324302446,NA,334.53153774848096,NA,NA,NA
Plainfield Lake,1940-09-01,31.280000686645508,0.7759281324302446,NA,334.6917054018419,NA,NA,NA
Devils Lake,1940-09-01,25.229999542236328,-0.3041976321025117,292.4292856,293.14702500400585,292.4292856,NA,NA
Anvil Lake,1940-10-01,39.91999816894531,0.7911929350925875,NA,544.5338663011802,NA,NA,NA
Lake Huron,1940-10-01,61.61000061035156,0.7318026941416929,NA,331.13592560086846,NA,NA,NA
Long Lake,1940-10-01,61.83000183105469,0.7561722509171012,NA,334.51970065971335,NA,NA,NA
Plainfield Lake,1940-10-01,61.83000183105469,0.7561722509171012,NA,334.68398635027995,NA,NA,NA
Devils Lake,1940-10-01,60.599998474121094,-0.318286144501965,292.2803891612903,293.1379948422746,292.2803891612903,NA,NA
Anvil Lake,1940-11-01,88.30000305175781,0.9197089558008633,NA,544.5760888605614,NA,NA,NA
Lake Huron,1940-11-01,85.8499984741211,0.8366950225361859,NA,331.24757287258774,NA,NA,NA
Long Lake,1940-11-01,85.76000213623047,0.860458107558192,NA,334.58218539072584,NA,NA,NA
Plainfield Lake,1940-11-01,85.76000213623047,0.860458107558192,NA,334.72473309722,NA,NA,NA
Devils Lake,1940-11-01,78.36000061035156,-0.25470895831024865,292.2190752,293.17874522510056,292.2190752,NA,NA
Anvil Lake,1940-12-01,41.880001068115234,0.7705962682666312,NA,544.527099487336,NA,NA,NA
Lake Huron,1940-12-01,37.91999816894531,0.6850146824657005,NA,331.0861244959378,NA,NA,NA
Long Lake,1940-12-01,38.0099983215332,0.7089447944930655,NA,334.49140348686456,NA,NA,NA
Plainfield Lake,1940-12-01,38.0099983215332,0.7089447944930655,NA,334.6655335583338,NA,NA,NA
Devils Lake,1940-12-01,39.209999084472656,-0.3661972695495236,292.2287698064516,293.1072857655719,292.2287698064516,NA,NA
Anvil Lake,1941-01-01,25.770000457763672,0.5268283744631636,NA,544.4470121619222,NA,NA,NA
Lake Huron,1941-01-01,34.119998931884766,0.5124202605408099,NA,330.9024151950115,NA,NA,NA
Long Lake,1941-01-01,33.220001220703125,0.5312677599229237,NA,334.38494512261656,NA,NA,NA
Plainfield Lake,1941-01-01,33.220001220703125,0.5312677599229237,NA,334.5961112857662,NA,NA,NA
Devils Lake,1941-01-01,46.5,-0.4465663712178546,292.4280696774194,293.055772449923,292.4280696774194,NA,NA
Anvil Lake,1941-02-01,23.1200008392334,0.2678979715956076,NA,544.3619433568781,NA,NA,NA
Lake Huron,1941-02-01,12.829999923706055,0.22840761123953215,NA,330.60011246311865,NA,NA,NA
Long Lake,1941-02-01,12.609999656677246,0.24569280794471313,NA,334.21383779672414,NA,NA,NA
Plainfield Lake,1941-02-01,12.609999656677246,0.24569280794471313,NA,334.48453095574405,NA,NA,NA
Devils Lake,1941-02-01,11.640000343322754,-0.679409672850892,292.45603542857145,292.9065293920219,292.45603542857145,NA,NA
Anvil Lake,1941-03-01,20.239999771118164,-0.004491329431261369,NA,544.2724527752835,NA,NA,NA
Lake Huron,1941-03-01,32.56999969482422,0.049283749090892365,NA,330.40945323365145,NA,NA,NA
Long Lake,1941-03-01,32.04999923706055,0.06355192128585645,NA,334.1047048358815,NA,NA,NA
Plainfield Lake,1941-03-01,32.04999923706055,0.06355192128585645,NA,334.41336455931065,NA,NA,NA
Devils Lake,1941-03-01,45.66999816894531,-0.7631016834087155,292.48145883870967,292.8528862273273,292.48145883870967,NA,NA
Anvil Lake,1941-04-01,49.52000045776367,-0.10517396128071446,NA,544.2393745771063,NA,NA,NA
Lake Huron,1941-04-01,63.18000030517578,0.029711381302763636,NA,330.3886204282587,NA,NA,NA
Long Lake,1941-04-01,63.29999923706055,0.04443042203359692,NA,334.09324784856017,NA,NA,NA
Plainfield Lake,1941-04-01,63.29999923706055,0.04443042203359692,NA,334.4058933746626,NA,NA,NA
Devils Lake,1941-04-01,67.05999755859375,-0.7552546194678251,293.1894568,292.85791587520583,293.1894568,NA,NA
Anvil Lake,1941-05-01,82.56999969482422,-0.0076088637654430965,NA,544.271428542835,NA,NA,NA
Lake Huron,1941-05-01,140.1999969482422,0.41316435960166803,NA,330.7967673300865,NA,NA,NA
Long Lake,1941-05-01,141.75,0.43603913536631067,NA,334.3278871937491,NA,NA,NA
Plainfield Lake,1941-05-01,141.75,0.43603913536631067,NA,334.5589033959216,NA,NA,NA
Devils Lake,1941-05-01,110.33000183105469,-0.560131956549697,293.34237135483875,292.9829815424398,293.34237135483875,NA,NA
Anvil Lake,1941-06-01,54.15999984741211,-0.07773214262371671,NA,544.248390292123,NA,NA,NA
Lake Huron,1941-06-01,61.40999984741211,0.3783631224546736,NA,330.7597249339514,NA,NA,NA
Long Lake,1941-06-01,62.33000183105469,0.4059359427990273,NA,334.3098503290125,NA,NA,NA
Plainfield Lake,1941-06-01,62.33000183105469,0.4059359427990273,NA,334.5471414254192,NA,NA,NA
Devils Lake,1941-06-01,91.80999755859375,-0.44863552437034865,293.319708,293.0544462071598,293.319708,NA,NA
Anvil Lake,1941-07-01,76.68000030517578,-0.019555953394177553,NA,544.2675034547526,NA,NA,NA
Lake Huron,1941-07-01,54.95000076293945,0.3070118997486139,NA,330.6837787759158,NA,NA,NA
Long Lake,1941-07-01,54.88999938964844,0.3340779403239006,335.2139893,334.26679532519535,NA,NA,335.2139893
Plainfield Lake,1941-07-01,54.88999938964844,0.3340779403239006,335.17099,334.51906494470774,NA,NA,335.17099
Devils Lake,1941-07-01,55.59000015258789,-0.49925302074727507,293.13327200000003,293.02200245683673,293.13327200000003,NA,NA
Anvil Lake,1941-08-01,231.58999633789062,0.9497828282478558,NA,544.5859693086037,NA,NA,NA
Lake Huron,1941-08-01,64.720001220703125,0.29201005881054176,NA,330.66781083395915,NA,NA,NA
Long Lake,1941-08-01,62.36000061035156,0.3065788707525436,NA,334.2503187671979,NA,NA,NA
Plainfield Lake,1941-08-01,62.36000061035156,0.3065788707525436,NA,334.508320461563,NA,NA,NA
Devils Lake,1941-08-01,46.27000045776367,-0.5849417182984837,292.921182,292.96707949723077,292.921182,NA,NA
Anvil Lake,1941-09-01,149.4499969482422,1.4237153548609414,NA,544.7416747540209,NA,NA,NA
Lake Huron,1941-09-01,171.4199981689453,0.8365140984237412,NA,331.24738029717395,NA,NA,NA
Long Lake,1941-09-01,173.00999450683594,0.8597172209201872,NA,334.5817414752825,NA,NA,NA
Plainfield Lake,1941-09-01,173.00999450683594,0.8597172209201872,NA,334.7244436167351,NA,NA,NA
Devils Lake,1941-09-01,200.92999267578125,0.008415217458555859,292.8268845,293.34739708806603,292.8268845,NA,NA
Anvil Lake,1941-10-01,134.19000244140625,1.8003646085262173,NA,544.8654188241463,NA,NA,NA
Lake Huron,1941-10-01,118.12000274658203,1.0929156306019885,NA,331.5202937882797,NA,NA,NA
Long Lake,1941-10-01,118.97000122070312,1.1205791257734004,NA,334.73804153821675,NA,NA,NA
Plainfield Lake,1941-10-01,118.97000122070312,1.1205791257734004,NA,334.8263680230323,NA,NA,NA
Devils Lake,1941-10-01,110.86000061035156,0.1991512030673439,292.79225651612904,293.46965107409176,292.79225651612904,NA,NA
Anvil Lake,1941-11-01,33.970001220703125,1.5820719136203438,NA,544.7937011019328,NA,NA,NA
Lake Huron,1941-11-01,36.97999954223633,0.9161125002829352,NA,331.33210474305884,NA,NA,NA
Long Lake,1941-11-01,36.720001220703125,0.9421257327783642,NA,334.63111800497165,NA,NA,NA
Plainfield Lake,1941-11-01,36.720001220703125,0.9421257327783642,NA,334.756642410383,NA,NA,NA
Devils Lake,1941-11-01,34.880001068115234,0.05165803366556107,292.819836,293.3751139692377,292.819836,NA,NA
Anvil Lake,1941-12-01,36.689998626708984,1.3812375969351052,NA,544.7277191425218,NA,NA,NA
Lake Huron,1941-12-01,41.91999816894531,0.7652825932538656,NA,331.17156156634394,NA,NA,NA
Long Lake,1941-12-01,41.150001525878906,0.786937376083324,NA,334.5381341331727,NA,NA,NA
Plainfield Lake,1941-12-01,41.150001525878906,0.786937376083324,NA,334.69600695221106,NA,NA,NA
Devils Lake,1941-12-01,41.7599983215332,-0.06506338672438092,292.7583352258065,293.3003003002192,292.7583352258065,NA,NA
Anvil Lake,1942-01-01,14.630000114440918,1.0528908700404631,NA,544.6198443491884,NA,NA,NA
Lake Huron,1942-01-01,13.930000305175781,0.4694977912773797,NA,330.8567285689058,NA,NA,NA
Long Lake,1942-01-01,13.350000381469727,0.48766036009251523,NA,334.3588169712419,NA,NA,NA
Plainfield Lake,1942-01-01,13.350000381469727,0.48766036009251523,NA,334.57907292847756,NA,NA,NA
Devils Lake,1942-01-01,23.299999237060547,-0.26075969281043565,292.7981558709678,293.17486695111535,292.7981558709678,NA,NA
Anvil Lake,1942-02-01,15.609999656677246,0.7347559707104915,NA,544.5153245422089,NA,NA,NA
Lake Huron,1942-02-01,13.140000343322754,0.17260450042694497,NA,330.54071569720605,NA,NA,NA
Long Lake,1942-02-01,12.75,0.18827332078238898,NA,334.179433886877,NA,NA,NA
Plainfield Lake,1942-02-01,12.75,0.18827332078238898,NA,334.462095916246,NA,NA,NA
Devils Lake,1942-02-01,13.020000457763672,-0.499808944218682,292.85423485714284,293.0216461325695,292.85423485714284,NA,NA
Anvil Lake,1942-03-01,82.61000061035156,0.806469165587092,NA,544.5388851427659,NA,NA,NA
Lake Huron,1942-03-01,46,0.04744632450859374,NA,330.4074974810741,NA,NA,NA
Long Lake,1942-03-01,45.209999084472656,0.0586036444575132,NA,334.1017399875641,NA,NA,NA
Plainfield Lake,1942-03-01,45.209999084472656,0.0586036444575132,NA,334.4114311601882,NA,NA,NA
Devils Lake,1942-03-01,36.119998931884766,-0.6373252888538427,292.8905790967742,292.9335037654033,292.8905790967742,NA,NA
Anvil Lake,1942-04-01,46.970001220703125,0.6674130752205079,NA,544.4931997566136,NA,NA,NA
Lake Huron,1942-04-01,51.900001525878906,-0.0424680965433416,NA,330.31179267642034,NA,NA,NA
Long Lake,1942-04-01,51.119998931884766,-0.03568713787627397,NA,334.04524398359143,NA,NA,NA
Plainfield Lake,1942-04-01,51.119998931884766,-0.03568713787627397,NA,334.37458970564893,NA,NA,NA
Devils Lake,1942-04-01,36.45000076293945,-0.7691450130350873,293.04155172413795,292.8490126995641,293.04155172413795,NA,NA
Anvil Lake,1942-05-01,152.57000732421875,1.1463062309089167,NA,544.6505349634764,NA,NA,NA
Lake Huron,1942-05-01,187.60000610351562,0.5801206195198153,NA,330.97447537796404,NA,NA,NA
Long Lake,1942-05-01,187.66000366210937,0.58742381796592,NA,334.4185920263728,NA,NA,NA
Plainfield Lake,1942-05-01,187.66000366210937,0.58742381796592,NA,334.61805267609395,NA,NA,NA
Devils Lake,1942-05-01,131.58999633789062,-0.4834317459495903,293.1142450909091,293.0321432485801,293.1142450909091,NA,NA
Anvil Lake,1942-06-01,93.0999984741211,1.2668934218363193,NA,544.6901525909246,NA,NA,NA
Lake Huron,1942-06-01,138.57000732421875,0.9363872911064122,NA,331.3536852067092,NA,NA,NA
Long Lake,1942-06-01,138.22999572753906,0.9420405622262935,NA,334.6310669735163,NA,NA,NA
Plainfield Lake,1942-06-01,138.22999572753906,0.9420405622262935,NA,334.75660913240034,NA,NA,NA
Devils Lake,1942-06-01,131.66000366210937,-0.19989625878147785,293.1725833846154,293.2138779295078,293.1725833846154,NA,NA
Anvil Lake,1942-07-01,170.75999450683594,1.8392720112151628,NA,544.878201433749,NA,NA,NA
Lake Huron,1942-07-01,125.83999633789062,1.2174477945755136,NA,331.65284567802945,NA,NA,NA
Long Lake,1942-07-01,128.67999267578125,1.2381136229361278,NA,334.8084644284959,NA,NA,NA
Plainfield Lake,1942-07-01,128.67999267578125,1.2381136229361278,NA,334.8722913012875,NA,NA,NA
Devils Lake,1942-07-01,103.98999786376953,-0.044693514813326125,293.00032114285716,293.31335655716,293.00032114285716,NA,NA
Anvil Lake,1942-08-01,68.12999725341797,1.8009598347047675,NA,544.8656143793194,NA,NA,NA
Lake Huron,1942-08-01,58.04999923706055,1.139273591001837,NA,331.56963714713476,NA,NA,NA
Long Lake,1942-08-01,57.95000076293945,1.1591672505394925,NA,334.76116230141463,NA,NA,NA
Plainfield Lake,1942-08-01,57.95000076293945,1.1591672505394925,NA,334.84144524064715,NA,NA,NA
Devils Lake,1942-08-01,60.279998779296875,-0.08324212225287046,292.8002584615385,293.28864847231597,292.8002584615385,NA,NA
Anvil Lake,1942-09-01,205.24000549316406,2.5665643519367585,NA,545.1171455270566,NA,NA,NA
Lake Huron,1942-09-01,153.50999450683594,1.5605606202521665,NA,332.0180545685655,NA,NA,NA
Long Lake,1942-09-01,151.74000549316406,1.571215081685901,NA,335.0080481085866,NA,NA,NA
Plainfield Lake,1942-09-01,151.74000549316406,1.571215081685901,NA,335.0024412687153,NA,NA,NA
Devils Lake,1942-09-01,179.0500030517578,0.3959586196555184,292.7683248,293.5957965997016,292.7683248,NA,NA
Anvil Lake,1942-10-01,61.90999984741211,2.483619927315928,NA,545.0898950264996,NA,NA,NA
Lake Huron,1942-10-01,44.119998931884766,1.4052976474988854,NA,331.85279284187624,NA,NA,NA
Long Lake,1942-10-01,43.15999984741211,1.4108486240989466,NA,334.9119616852835,NA,NA,NA
Plainfield Lake,1942-10-01,43.15999984741211,1.4108486240989466,NA,334.93978261417266,NA,NA,NA
Devils Lake,1942-10-01,47.77000045776367,0.29671884524364905,292.7096,293.5321879526211,292.7096,NA,NA
Anvil Lake,1942-11-01,56.529998779296875,2.367927042743472,NA,545.051885370879,NA,NA,NA
Lake Huron,1942-11-01,52.099998474121094,1.2917484483843644,NA,331.7319312070828,NA,NA,NA
Long Lake,1942-11-01,51.83000183105469,1.2958969513075176,NA,334.84308634029276,NA,NA,NA
Plainfield Lake,1942-11-01,51.83000183105469,1.2958969513075176,NA,334.8948685014403,NA,NA,NA
Devils Lake,1942-11-01,66.839996337890625,0.27967852421779066,292.722808,293.5212658019743,292.722808,NA,NA
Anvil Lake,1942-12-01,41.709999084472656,2.1619858250100243,NA,544.9842255939354,NA,NA,NA
Lake Huron,1942-12-01,46.90999984741211,1.1478275412566108,NA,331.57874196178597,NA,NA,NA
Long Lake,1942-12-01,46.59000015258789,1.1502591315892219,NA,334.75582484306346,NA,NA,NA
Plainfield Lake,1942-12-01,46.59000015258789,1.1502591315892219,NA,334.8379646452887,NA,NA,NA
Devils Lake,1942-12-01,40.75,0.14533280098243376,292.78090472727274,293.43515567378535,292.78090472727274,NA,NA
Anvil Lake,1943-01-01,30.489999771118164,1.8912546615820818,NA,544.8952797756539,NA,NA,NA
Lake Huron,1943-01-01,42.79999923706055,0.9818015842555226,NA,331.4020241272458,NA,NA,NA
Long Lake,1943-01-01,41.68000030517578,0.9781541304039687,NA,334.65270506199886,NA,NA,NA
Plainfield Lake,1943-01-01,41.68000030517578,0.9781541304039687,NA,334.77071948706424,NA,NA,NA
